record_id,customer_id,merchant_id,created_at,event,amount,failure,root_cause,risk,agent_decision,action,attempt,result,recovered,status,stop_reason,payment_method,prior_failed_attempts,customer_risk_score,time_since_last_purchase_days,historical_ltv_inr,days_overdue,p_recover_true
rec_0398,C690,merchant_test_001,2026-08-10T17:19:00,subscription_failure,750,risk_declined,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,wallet,1,0.499,145,8804.13,,0.03
rec_0416,C231,merchant_test_001,2026-08-10T13:38:00,subscription_failure,250,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,3/3,failure,0.0,failed,max_retries_reached,upi,0,0.375,264,2288.0,,0.552
rec_0477,C521,merchant_test_001,2026-08-17T09:35:00,overdue_invoice,5450,overdue_1_30d,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.478,24,11813.51,43.0,0.345
rec_0015,C217,merchant_test_001,2026-08-22T10:35:00,payment_failure,50,network_error,technical_issue,recoverable,retry_later,retry_payment,1/3,success,50.0,recovered,payment_success,emi,1,0.126,32,2810.71,,0.736
rec_0140,C441,merchant_test_001,2026-08-02T11:13:00,subscription_failure,300,mandate_limit_exceeded,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,1,0.284,39,14160.84,,0.13
rec_0523,C841,merchant_test_001,2026-08-24T10:46:00,payment_failure,950,issuer_down,soft_decline,recoverable,retry_now,retry_payment,1/2,success,950.0,recovered,payment_success,card,0,0.336,346,5354.96,,0.781
rec_0122,C913,merchant_test_001,2026-08-23T04:09:00,payment_failure,250,otp_failure,technical_issue,recoverable,retry_later,retry_payment,1/3,success,250.0,recovered,payment_success,upi,1,0.184,102,2516.22,,0.636
rec_0584,C118,merchant_test_001,2026-08-05T04:21:00,payment_failure,500,3ds_failure,technical_issue,recoverable,retry_later,retry_payment,2/3,success,500.0,recovered,payment_success,wallet,3,0.123,10,1374.49,,0.65
rec_0510,C381,merchant_test_001,2026-08-16T22:10:00,checkout_abandonment,400,cart_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,400.0,recovered,customer_paid,upi,1,0.204,394,833.61,,0.775
rec_0549,C126,merchant_test_001,2026-08-04T13:46:00,overdue_invoice,20850,overdue_60d_plus,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,1,0.105,123,5329.47,85.0,0.03
rec_0012,C213,merchant_test_001,2026-08-17T05:11:00,subscription_failure,2600,mandate_limit_exceeded,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,1,0.262,231,7321.55,,0.03
rec_0485,C702,merchant_test_001,2026-08-12T09:15:00,subscription_failure,400,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,0,0.279,273,732.27,,0.03
rec_0127,C395,merchant_test_001,2026-08-18T07:16:00,payment_failure,200,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,2/3,failure,0.0,stopped,customer_opted_out,upi,0,0.019,273,3473.07,,0.583
rec_0454,C627,merchant_test_001,2026-08-08T08:46:00,payment_failure,150,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,0,0.196,27,15414.7,,0.03
rec_0513,C183,merchant_test_001,2026-08-23T03:50:00,subscription_failure,750,insufficient_funds,soft_decline,recoverable,retry_alternate_method,retry_payment_alt_method,1/2,failure,0.0,stopped,customer_opted_out,emi,0,0.162,151,6030.61,,0.693
rec_0597,C512,merchant_test_001,2026-08-02T06:00:00,payment_failure,1050,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,1050.0,recovered,payment_success,upi,2,0.489,155,4188.78,,0.461
rec_0588,C882,merchant_test_001,2026-08-22T20:04:00,overdue_invoice,5450,overdue_31_60d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,5450.0,recovered,customer_paid,invoice,1,0.432,5,8703.69,39.0,0.517
rec_0006,C998,merchant_test_001,2026-08-01T19:01:00,subscription_failure,200,insufficient_funds,soft_decline,recoverable,retry_alternate_method,retry_payment_alt_method,2/2,failure,0.0,failed,max_retries_reached,emi,0,0.056,173,1194.05,,0.445
rec_0210,C997,merchant_test_001,2026-08-23T23:29:00,payment_failure,1000,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,1000.0,recovered,payment_success,upi,2,0.106,246,1202.49,,0.789
rec_0467,C389,merchant_test_001,2026-08-13T02:53:00,payment_failure,850,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,3,0.197,232,1255.63,,0.03
rec_0319,C419,merchant_test_001,2026-08-06T23:16:00,payment_failure,400,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,1,0.094,161,1826.64,,0.03
rec_0031,C672,merchant_test_001,2026-08-21T18:30:00,payment_failure,250,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,3/3,failure,0.0,failed,max_retries_reached,upi,2,0.42,22,2881.33,,0.482
rec_0591,C818,merchant_test_001,2026-08-12T11:35:00,subscription_failure,200,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,1/3,success,200.0,recovered,payment_success,netbanking,1,0.215,14,23662.87,,0.755
rec_0561,C588,merchant_test_001,2026-08-25T12:33:00,overdue_invoice,39100,overdue_1_30d,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.65,288,7877.9,68.0,0.241
rec_0361,C376,merchant_test_001,2026-08-03T13:08:00,payment_failure,1100,card_expired,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,1,0.251,215,9131.82,,0.219
rec_0355,C551,merchant_test_001,2026-08-16T04:37:00,payment_failure,750,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,1,0.106,340,3238.19,,0.165
rec_0018,C448,merchant_test_001,2026-08-12T00:20:00,checkout_abandonment,400,address_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,400.0,recovered,customer_paid,upi,1,0.218,337,1935.67,,0.451
rec_0396,C508,merchant_test_001,2026-08-02T09:05:00,checkout_abandonment,250,otp_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,250.0,recovered,customer_paid,wallet,0,0.72,225,2997.6,,0.97
rec_0165,C250,merchant_test_001,2026-08-03T18:44:00,subscription_failure,2400,insufficient_funds,soft_decline,recoverable,retry_alternate_method,retry_payment_alt_method,1/2,success,2400.0,recovered,payment_success,wallet,0,0.372,130,5200.43,,0.532
rec_0227,C365,merchant_test_001,2026-08-03T15:57:00,checkout_abandonment,1500,payment_selection_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,1/2,success,1500.0,recovered,customer_paid,card,0,0.125,366,749.42,,0.97
rec_0506,C943,merchant_test_001,2026-08-23T18:53:00,payment_failure,350,otp_failure,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,2,0.159,22,2975.37,,0.296
rec_0263,C678,merchant_test_001,2026-08-03T12:23:00,subscription_failure,250,mandate_limit_exceeded,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,0,0.398,334,8812.62,,0.218
rec_0559,C438,merchant_test_001,2026-08-23T16:24:00,subscription_failure,400,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,400.0,recovered,payment_success,netbanking,2,0.039,331,522.85,,0.609
rec_0206,C825,merchant_test_001,2026-08-22T00:41:00,overdue_invoice,42750,overdue_1_30d,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.274,6,3314.94,46.0,0.2
rec_0321,C857,merchant_test_001,2026-08-23T20:04:00,payment_failure,1050,issuer_down,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,0,0.313,118,2126.78,,0.322
rec_0247,C847,merchant_test_001,2026-08-15T12:08:00,overdue_invoice,23850,overdue_60d_plus,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,1,0.648,13,924.03,56.0,0.094
rec_0412,C547,merchant_test_001,2026-08-14T05:46:00,checkout_abandonment,1450,address_dropoff,soft_decline,recoverable,send_reminder,send_sms_reminder,2/2,failure,0.0,failed,max_retries_reached,emi,0,0.227,47,2159.72,,0.491
rec_0314,C292,merchant_test_001,2026-08-12T10:47:00,checkout_abandonment,1000,otp_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,1/2,success,1000.0,recovered,customer_paid,upi,0,0.188,321,3238.6,,0.97
rec_0278,C577,merchant_test_001,2026-08-15T08:37:00,payment_failure,150,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,2/3,success,150.0,recovered,payment_success,upi,0,0.658,350,4725.65,,0.622
rec_0023,C780,merchant_test_001,2026-08-22T21:06:00,payment_failure,250,insufficient_funds,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,2,0.324,304,5249.94,,0.307
rec_0435,C997,merchant_test_001,2026-08-05T22:58:00,checkout_abandonment,300,payment_selection_dropoff,soft_decline,recoverable,send_reminder,send_sms_reminder,2/2,failure,0.0,failed,max_retries_reached,card,1,0.425,110,7074.59,,0.534
rec_0283,C834,merchant_test_001,2026-08-03T11:58:00,overdue_invoice,9650,overdue_60d_plus,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.293,56,8006.07,67.0,0.03
rec_0167,C103,merchant_test_001,2026-08-12T18:24:00,checkout_abandonment,1350,otp_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,1/2,success,1350.0,recovered,customer_paid,card,1,0.192,61,991.65,,0.78
rec_0251,C511,merchant_test_001,2026-08-22T12:47:00,subscription_failure,500,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,2/3,success,500.0,recovered,payment_success,emi,0,0.151,98,487.2,,0.625
rec_0388,C674,merchant_test_001,2026-08-25T18:42:00,checkout_abandonment,650,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,650.0,recovered,customer_paid,upi,1,0.15,335,3814.78,,0.714
rec_0111,C187,merchant_test_001,2026-08-08T14:57:00,checkout_abandonment,1500,cart_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,card,0,0.131,18,9208.02,,0.252
rec_0445,C778,merchant_test_001,2026-08-02T20:38:00,checkout_abandonment,1550,cart_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,card,0,0.061,153,6312.04,,0.361
rec_0439,C186,merchant_test_001,2026-08-06T15:16:00,checkout_abandonment,200,otp_dropoff,soft_decline,recoverable,send_reminder,send_sms_reminder,1/2,success,200.0,recovered,customer_paid,netbanking,1,0.084,168,918.32,,0.97
rec_0327,C976,merchant_test_001,2026-08-24T08:25:00,subscription_failure,2050,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,2050.0,recovered,payment_success,upi,0,0.096,145,2804.93,,0.813
rec_0027,C442,merchant_test_001,2026-08-11T19:09:00,subscription_failure,300,issuer_down,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,2,0.187,186,5787.94,,0.38
rec_0352,C200,merchant_test_001,2026-08-01T22:43:00,payment_failure,900,otp_failure,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,2,0.063,334,3053.88,,0.386
rec_0042,C594,merchant_test_001,2026-08-05T01:04:00,checkout_abandonment,800,cart_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,success,800.0,recovered,customer_paid,emi,2,0.126,227,2023.11,,0.367
rec_0521,C444,merchant_test_001,2026-08-09T04:59:00,payment_failure,500,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,500.0,recovered,payment_success,netbanking,0,0.22,399,622.82,,0.632
rec_0174,C649,merchant_test_001,2026-08-02T11:24:00,checkout_abandonment,1850,otp_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,1/2,success,1850.0,recovered,customer_paid,upi,0,0.3,268,9262.46,,0.912
rec_0573,C700,merchant_test_001,2026-08-05T20:32:00,subscription_failure,200,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,1/3,success,200.0,recovered,payment_success,wallet,1,0.041,184,1134.74,,0.835
rec_0279,C551,merchant_test_001,2026-08-09T23:27:00,payment_failure,400,insufficient_funds,soft_decline,recoverable,retry_now,retry_payment,1/2,success,400.0,recovered,payment_success,wallet,2,0.185,313,2768.5,,0.553
rec_0079,C393,merchant_test_001,2026-08-15T10:42:00,checkout_abandonment,350,otp_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,1/2,success,350.0,recovered,customer_paid,wallet,1,0.347,260,66627.79,,0.97
rec_0518,C332,merchant_test_001,2026-08-23T06:38:00,subscription_failure,300,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,1,0.574,19,34231.93,,0.03
rec_0017,C284,merchant_test_001,2026-08-05T17:32:00,subscription_failure,500,issuer_down,technical_issue,recoverable,retry_later,retry_payment,3/3,failure,0.0,failed,max_retries_reached,emi,2,0.539,162,8610.74,,0.61
rec_0305,C707,merchant_test_001,2026-08-07T00:59:00,checkout_abandonment,1950,cart_dropoff,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,2,0.233,97,634.17,,0.324
rec_0035,C709,merchant_test_001,2026-08-24T05:06:00,checkout_abandonment,1100,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,1100.0,recovered,customer_paid,wallet,1,0.601,381,1482.59,,0.614
rec_0229,C270,merchant_test_001,2026-08-16T02:55:00,checkout_abandonment,700,address_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,700.0,recovered,customer_paid,upi,1,0.347,370,525.89,,0.585
rec_0026,C850,merchant_test_001,2026-08-15T00:55:00,payment_failure,900,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,900.0,recovered,payment_success,netbanking,0,0.241,316,963.35,,0.458
rec_0070,C403,merchant_test_001,2026-08-03T11:24:00,payment_failure,250,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,1,0.222,352,1261.68,,0.03
rec_0142,C472,merchant_test_001,2026-08-06T19:00:00,subscription_failure,250,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,1/3,success,250.0,recovered,payment_success,emi,0,0.134,105,2964.02,,0.692
rec_0418,C974,merchant_test_001,2026-08-13T13:25:00,checkout_abandonment,1850,otp_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,1850.0,recovered,customer_paid,wallet,2,0.063,368,20819.87,,0.97
rec_0259,C886,merchant_test_001,2026-08-17T00:35:00,overdue_invoice,11000,overdue_60d_plus,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,11000.0,recovered,customer_paid,invoice,1,0.067,250,1871.69,46.0,0.458
rec_0448,C237,merchant_test_001,2026-08-09T18:47:00,payment_failure,700,risk_declined,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,0,0.312,80,538.22,,0.149
rec_0566,C674,merchant_test_001,2026-08-02T16:50:00,payment_failure,1300,3ds_failure,technical_issue,recoverable,retry_later,retry_payment,1/3,success,1300.0,recovered,payment_success,upi,0,0.528,150,5312.51,,0.619
rec_0198,C758,merchant_test_001,2026-08-10T04:33:00,payment_failure,250,insufficient_funds,hard_decline,recoverable,offer_alternate_payment,send_payment_link,1/1,failure,0.0,failed,max_retries_reached,upi,2,0.301,94,3047.35,,0.461
rec_0367,C600,merchant_test_001,2026-08-21T03:25:00,checkout_abandonment,1100,cart_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,netbanking,0,0.286,20,314.25,,0.235
rec_0130,C326,merchant_test_001,2026-08-03T03:51:00,payment_failure,400,bank_timeout,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,2,0.82,108,24517.16,,0.365
rec_0087,C817,merchant_test_001,2026-08-04T12:30:00,overdue_invoice,46350,overdue_60d_plus,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,46350.0,recovered,customer_paid,invoice,0,0.027,37,2487.69,65.0,0.407
rec_0136,C956,merchant_test_001,2026-08-21T05:54:00,overdue_invoice,15200,overdue_60d_plus,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,1,0.062,217,3193.46,89.0,0.03
rec_0586,C975,merchant_test_001,2026-08-06T02:16:00,checkout_abandonment,1200,cart_dropoff,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,emi,0,0.599,55,778.53,,0.118
rec_0071,C967,merchant_test_001,2026-08-18T16:48:00,overdue_invoice,22450,overdue_1_30d,hard_decline,recoverable,escalate_to_collections,escalate_to_human,1/1,success,22450.0,recovered,customer_paid,invoice,2,0.12,239,4403.51,46.0,0.429
rec_0067,C422,merchant_test_001,2026-08-09T10:00:00,overdue_invoice,6250,overdue_60d_plus,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,6250.0,recovered,customer_paid,invoice,0,0.622,118,3578.63,27.0,0.555
rec_0121,C227,merchant_test_001,2026-08-23T04:53:00,overdue_invoice,12300,overdue_31_60d,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.171,357,2623.95,54.0,0.172
rec_0425,C624,merchant_test_001,2026-08-10T01:19:00,payment_failure,350,otp_failure,soft_decline,recoverable,retry_now,retry_payment,1/2,failure,0.0,stopped,customer_opted_out,upi,1,0.043,111,3867.07,,0.404
rec_0313,C561,merchant_test_001,2026-08-06T22:44:00,checkout_abandonment,1150,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,1150.0,recovered,customer_paid,upi,2,0.246,256,16020.95,,0.485
rec_0191,C341,merchant_test_001,2026-08-09T20:16:00,payment_failure,4650,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,2,0.234,217,3618.87,,0.186
rec_0572,C790,merchant_test_001,2026-08-23T17:47:00,subscription_failure,800,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,1,0.27,226,9285.15,,0.03
rec_0139,C214,merchant_test_001,2026-08-19T09:42:00,subscription_failure,2350,mandate_limit_exceeded,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,0,0.336,96,1372.97,,0.03
rec_0137,C165,merchant_test_001,2026-08-11T01:13:00,subscription_failure,300,insufficient_funds,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,2,0.521,131,2198.72,,0.291
rec_0217,C846,merchant_test_001,2026-08-15T02:08:00,payment_failure,400,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,0,0.473,129,6959.94,,0.03
rec_0126,C695,merchant_test_001,2026-08-08T05:01:00,payment_failure,150,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,wallet,0,0.375,170,2984.72,,0.03
rec_0364,C523,merchant_test_001,2026-08-18T11:01:00,checkout_abandonment,5350,otp_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,5350.0,recovered,customer_paid,card,0,0.186,279,637.24,,0.934
rec_0242,C191,merchant_test_001,2026-08-24T23:35:00,payment_failure,1350,3ds_failure,technical_issue,recoverable,retry_later,retry_payment,1/3,success,1350.0,recovered,payment_success,emi,2,0.205,110,5095.62,,0.551
rec_0568,C138,merchant_test_001,2026-08-21T00:15:00,payment_failure,200,otp_failure,soft_decline,recoverable,retry_now,retry_payment,2/2,success,200.0,recovered,payment_success,upi,0,0.354,239,1756.01,,0.602
rec_0231,C738,merchant_test_001,2026-08-06T09:01:00,payment_failure,2400,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,3/3,failure,0.0,failed,max_retries_reached,upi,1,0.44,126,3309.88,,0.428
rec_0075,C949,merchant_test_001,2026-08-14T20:56:00,overdue_invoice,15800,overdue_1_30d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,2/3,failure,0.0,stopped,customer_opted_out,invoice,0,0.057,121,2728.86,17.0,0.662
rec_0077,C258,merchant_test_001,2026-08-07T22:26:00,checkout_abandonment,1200,address_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,2/2,failure,0.0,failed,max_retries_reached,card,0,0.664,294,4210.4,,0.537
rec_0253,C719,merchant_test_001,2026-08-10T15:55:00,checkout_abandonment,550,address_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,550.0,recovered,customer_paid,upi,1,0.292,399,8326.97,,0.551
rec_0248,C210,merchant_test_001,2026-08-07T17:29:00,payment_failure,400,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,1,0.605,42,1348.0,,0.103
rec_0152,C355,merchant_test_001,2026-08-06T20:30:00,checkout_abandonment,1750,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,2/2,success,1750.0,recovered,customer_paid,wallet,0,0.272,275,1423.9,,0.514
rec_0546,C249,merchant_test_001,2026-08-23T06:22:00,subscription_failure,600,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,0,0.18,352,4896.19,,0.03
rec_0148,C986,merchant_test_001,2026-08-10T07:33:00,overdue_invoice,37700,overdue_1_30d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,37700.0,recovered,customer_paid,invoice,0,0.282,3,1930.77,9.0,0.892
rec_0419,C920,merchant_test_001,2026-08-11T08:21:00,subscription_failure,1050,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,1,0.137,148,409.43,,0.03
rec_0043,C324,merchant_test_001,2026-08-21T19:32:00,checkout_abandonment,600,otp_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,1/2,success,600.0,recovered,customer_paid,netbanking,1,0.175,69,24751.06,,0.97
rec_0267,C789,merchant_test_001,2026-08-11T18:04:00,overdue_invoice,56900,overdue_60d_plus,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,56900.0,recovered,customer_paid,invoice,0,0.264,0,5171.36,31.0,0.506
rec_0182,C375,merchant_test_001,2026-08-24T07:13:00,payment_failure,650,issuer_down,technical_issue,recoverable,retry_later,retry_payment,1/3,success,650.0,recovered,payment_success,wallet,0,0.076,233,12327.41,,0.653
rec_0376,C593,merchant_test_001,2026-08-02T08:17:00,overdue_invoice,17850,overdue_1_30d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,17850.0,recovered,customer_paid,invoice,2,0.52,64,971.48,1.0,0.97
rec_0389,C910,merchant_test_001,2026-08-15T08:56:00,overdue_invoice,6450,overdue_1_30d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,6450.0,recovered,customer_paid,invoice,0,0.131,327,5121.93,19.0,0.721
rec_0498,C711,merchant_test_001,2026-08-13T17:39:00,overdue_invoice,34300,overdue_31_60d,soft_decline,recoverable,send_payment_reminder,send_invoice_reminder,3/3,failure,0.0,failed,max_retries_reached,invoice,3,0.383,42,9816.89,6.0,0.635
rec_0351,C268,merchant_test_001,2026-08-01T11:59:00,subscription_failure,200,risk_declined,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,upi,0,0.419,23,3098.07,,0.171
rec_0472,C419,merchant_test_001,2026-08-12T00:26:00,checkout_abandonment,1450,cart_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,2/2,failure,0.0,failed,max_retries_reached,card,0,0.37,191,1329.47,,0.431
rec_0576,C142,merchant_test_001,2026-08-22T13:37:00,payment_failure,250,insufficient_funds,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,1,0.404,372,9576.39,,0.241
rec_0089,C364,merchant_test_001,2026-08-14T00:43:00,overdue_invoice,49200,overdue_31_60d,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.356,353,1910.64,31.0,0.234
rec_0188,C753,merchant_test_001,2026-08-19T03:47:00,payment_failure,150,3ds_failure,technical_issue,recoverable,retry_later,retry_payment,1/3,success,150.0,recovered,payment_success,upi,0,0.291,196,184.46,,0.97
rec_0249,C143,merchant_test_001,2026-08-01T22:00:00,checkout_abandonment,1050,cart_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,1050.0,recovered,customer_paid,wallet,1,0.206,228,695.42,,0.441
rec_0393,C167,merchant_test_001,2026-08-25T14:20:00,checkout_abandonment,150,otp_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,1/2,success,150.0,recovered,customer_paid,wallet,0,0.227,16,3498.64,,0.97
rec_0426,C855,merchant_test_001,2026-08-16T11:03:00,overdue_invoice,12600,overdue_31_60d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,12600.0,recovered,customer_paid,invoice,0,0.06,252,646.56,25.0,0.622
rec_0309,C990,merchant_test_001,2026-08-25T21:29:00,overdue_invoice,19450,overdue_60d_plus,soft_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.257,325,1799.01,29.0,0.383
rec_0120,C522,merchant_test_001,2026-08-11T08:37:00,overdue_invoice,13150,overdue_60d_plus,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.145,178,8239.22,71.0,0.03
rec_0470,C662,merchant_test_001,2026-08-15T07:36:00,overdue_invoice,55000,overdue_31_60d,hard_decline,recoverable,escalate_to_collections,escalate_to_human,1/1,success,55000.0,recovered,customer_paid,invoice,0,0.166,103,1132.62,19.0,0.721
